project_id,material_id,date,quantity
02d,006,2023-06-30,29.14
02d,006,2023-07-31,48.02
02d,006,2023-08-31,13.31
02d,006,2023-09-30,51.73
02d,006,2023-10-31,65.57
02d,006,2023-11-30,71.07
02d,006,2023-12-31,65.62
02d,006,2024-01-31,52.76
02d,006,2024-02-29,18.48
02d,006,2024-03-31,218.84
02d,006,2024-04-30,39.45
02d,006,2024-05-31,113.84
02d,006,2024-06-30,31.2
02d,006,2024-07-31,37.24
02d,006,2024-08-31,15.8
02d,006,2024-09-30,51.72
02d,006,2024-10-31,35.58
02d,006,2024-11-30,58.32
02d,006,2024-12-31,25.03
02d,008,2022-01-31,796.87
02d,008,2022-02-28,505.43
02d,008,2022-03-31,196.06
02d,008,2022-04-30,569.83
02d,008,2022-05-31,442.99
02d,008,2022-06-30,262.0
02d,008,2022-07-31,146.94
02d,008,2022-08-31,142.23
02d,008,2022-09-30,217.36
02d,008,2022-10-31,486.16
02d,008,2022-11-30,1537.91
02d,008,2022-12-31,449.27
02d,008,2023-01-31,645.62
02d,008,2023-02-28,452.61
02d,008,2023-03-31,165.41
02d,008,2023-04-30,744.04
02d,008,2023-05-31,331.08
02d,008,2023-06-30,484.79
02d,008,2023-07-31,237.71
02d,008,2023-08-31,92.29
02d,008,2023-09-30,354.24
02d,008,2023-10-31,393.54
02d,008,2023-11-30,1455.77
02d,008,2023-12-31,679.88
02d,008,2024-01-31,845.37
02d,008,2024-02-29,193.03
02d,008,2024-03-31,261.21
02d,008,2024-04-30,415.44
02d,008,2024-05-31,125.46
02d,008,2024-06-30,853.62
02d,008,2024-07-31,210.75
02d,008,2024-08-31,362.57
02d,008,2024-09-30,182.02
02d,008,2024-10-31,873.13
02d,008,2024-11-30,538.49
02d,008,2024-12-31,992.01
02d,010,2022-01-31,36.02
02d,010,2022-02-28,31.61
02d,010,2022-03-31,49.58
02d,010,2022-04-30,40.2
02d,010,2022-05-31,78.97
02d,010,2022-06-30,9.46
02d,010,2022-07-31,33.93
02d,010,2022-08-31,33.96
02d,010,2022-09-30,25.57
02d,010,2022-10-31,86.76
02d,010,2022-11-30,53.64
02d,010,2022-12-31,41.53
02d,010,2023-01-31,78.59
02d,010,2023-02-28,11.05
02d,010,2023-03-31,58.98
02d,010,2023-04-30,74.51
02d,010,2023-05-31,25.69
02d,010,2023-06-30,88.06
02d,010,2023-07-31,67.59
02d,010,2023-08-31,42.72
02d,010,2023-09-30,15.34
02d,010,2023-10-31,73.26
02d,010,2023-11-30,78.6
02d,010,2023-12-31,86.49
02d,010,2024-01-31,44.45
02d,010,2024-02-29,31.98
02d,010,2024-03-31,86.67
02d,010,2024-04-30,27.26
02d,010,2024-05-31,143.91
02d,010,2024-06-30,63.84
02d,010,2024-07-31,51.27
02d,010,2024-08-31,31.11
02d,010,2024-09-30,23.63
02d,010,2024-10-31,20.92
02d,010,2024-11-30,67.19
02d,010,2024-12-31,42.14
02d,001,2022-01-31,422.81
02d,001,2022-02-28,316.14
02d,001,2022-03-31,111.04
02d,001,2022-04-30,133.83
02d,001,2022-05-31,537.8
02d,001,2022-06-30,50.55
02d,001,2022-07-31,86.8
02d,001,2022-08-31,280.1
02d,001,2022-09-30,39.6
02d,001,2022-10-31,178.6
02d,001,2022-11-30,394.44
02d,001,2022-12-31,105.97
02d,001,2023-01-31,114.13
02d,001,2023-02-28,38.13
02d,001,2023-03-31,66.19
02d,001,2023-04-30,143.89
02d,001,2023-05-31,297.71
02d,001,2023-06-30,261.6
02d,001,2023-07-31,62.68
02d,001,2023-08-31,83.46
02d,001,2023-09-30,155.12
02d,001,2023-10-31,592.9
02d,001,2023-11-30,104.21
02d,001,2023-12-31,363.05
02d,001,2024-01-31,167.63
02d,001,2024-02-29,106.57
02d,001,2024-03-31,121.94
02d,001,2024-04-30,62.43
02d,001,2024-05-31,157.32
02d,001,2024-06-30,175.08
02d,001,2024-07-31,206.36
02d,001,2024-08-31,220.37
02d,001,2024-09-30,134.57
02d,001,2024-10-31,459.8
02d,001,2024-11-30,349.98
02d,001,2024-12-31,328.74
02d,002,2022-01-31,652.53
02d,002,2022-02-28,743.87
02d,002,2022-03-31,1039.18
02d,002,2022-04-30,409.34
02d,002,2022-05-31,544.52
02d,002,2022-06-30,989.85
02d,002,2022-07-31,517.56
02d,002,2022-08-31,501.63
02d,002,2022-09-30,346.34
02d,002,2022-10-31,1118.94
02d,002,2022-11-30,644.41
02d,002,2022-12-31,826.03
02d,002,2023-01-31,323.96
02d,002,2023-02-28,493.15
02d,002,2023-03-31,1275.83
02d,002,2023-04-30,337.81
02d,002,2023-05-31,841.4
02d,002,2023-06-30,1375.41
02d,002,2023-07-31,943.0
02d,002,2023-08-31,715.49
02d,002,2023-09-30,537.46
02d,002,2023-10-31,606.61
02d,002,2023-11-30,1484.84
02d,002,2023-12-31,495.43
02d,002,2024-01-31,272.94
02d,002,2024-02-29,425.98
02d,002,2024-03-31,902.85
02d,002,2024-04-30,1417.36
02d,002,2024-05-31,1671.32
02d,002,2024-06-30,182.2
02d,002,2024-07-31,392.27
02d,002,2024-08-31,835.91
02d,002,2024-09-30,367.95
02d,002,2024-10-31,1320.39
02d,002,2024-11-30,1109.23
02d,002,2024-12-31,1151.53
02d,004,2022-01-31,7.19
02d,004,2022-02-28,51.98
02d,004,2022-03-31,20.17
02d,004,2022-04-30,12.68
02d,004,2022-05-31,10.69
02d,004,2022-06-30,30.97
02d,004,2022-07-31,10.9
02d,004,2022-08-31,25.1
02d,004,2022-09-30,6.6
02d,004,2022-10-31,38.87
02d,004,2022-11-30,9.25
02d,004,2022-12-31,29.5
02d,004,2023-01-31,38.25
02d,004,2023-02-28,26.84
02d,004,2023-03-31,38.43
02d,004,2023-04-30,7.31
02d,004,2023-05-31,33.31
02d,004,2023-06-30,8.7
02d,004,2023-07-31,20.63
02d,004,2023-08-31,13.46
02d,004,2023-09-30,9.89
02d,004,2023-10-31,24.32
02d,004,2023-11-30,28.22
02d,004,2023-12-31,11.08
02d,004,2024-01-31,25.96
02d,004,2024-02-29,18.73
02d,004,2024-03-31,16.17
02d,004,2024-04-30,18.46
02d,004,2024-05-31,8.8
02d,004,2024-06-30,14.0
02d,004,2024-07-31,37.38
02d,004,2024-08-31,5.93
02d,004,2024-09-30,13.84
02d,004,2024-10-31,22.14
02d,004,2024-11-30,28.25
02d,004,2024-12-31,4.05
02d,005,2022-01-31,39.96
02d,005,2022-02-28,115.81
02d,005,2022-03-31,94.47
02d,005,2022-04-30,53.08
02d,005,2022-05-31,48.73
02d,005,2022-06-30,39.68
02d,005,2022-07-31,63.19
02d,005,2022-08-31,59.12
02d,005,2022-09-30,21.28
02d,005,2022-10-31,135.78
02d,005,2022-11-30,205.52
02d,005,2022-12-31,74.23
02d,005,2023-01-31,33.96
02d,005,2023-02-28,152.48
02d,005,2023-03-31,44.21
02d,005,2023-04-30,68.61
02d,005,2023-05-31,159.65
02d,005,2023-06-30,11.69
02d,005,2023-07-31,52.57
02d,005,2023-08-31,51.98
02d,005,2023-09-30,71.91
02d,005,2023-10-31,36.33
02d,005,2023-11-30,142.31
02d,005,2023-12-31,69.73
02d,005,2024-01-31,136.55
02d,005,2024-02-29,172.69
02d,005,2024-03-31,55.59
02d,005,2024-04-30,33.79
02d,005,2024-05-31,113.08
02d,005,2024-06-30,69.9
02d,005,2024-07-31,37.28
02d,005,2024-08-31,29.03
02d,005,2024-09-30,19.88
02d,005,2024-10-31,99.69
02d,005,2024-11-30,98.91
02d,005,2024-12-31,134.29
02d,006,2022-01-31,33.45
02d,006,2022-02-28,16.28
02d,006,2022-03-31,19.17
02d,006,2022-04-30,31.08
02d,006,2022-05-31,19.19
02d,006,2022-06-30,20.77
02d,006,2022-07-31,11.73
02d,006,2022-08-31,16.57
02d,006,2022-09-30,14.9
02d,006,2022-10-31,39.41
02d,006,2022-11-30,39.34
02d,006,2022-12-31,34.15
02d,006,2023-01-31,39.14
02d,006,2023-02-28,23.08
02d,006,2023-03-31,19.88
02d,006,2023-04-30,23.63
02d,006,2023-05-31,9.92
02d,006,2023-06-30,4.1
02d,006,2023-07-31,14.75
02d,006,2023-08-31,5.1
02d,006,2023-09-30,5.64
02d,006,2023-10-31,35.28
02d,006,2023-11-30,66.0
02d,006,2023-12-31,21.24
02d,006,2024-01-31,18.71
02d,006,2024-02-29,13.21
02d,006,2024-03-31,21.78
02d,006,2024-04-30,12.64
02d,006,2024-05-31,35.18
02d,006,2024-06-30,32.92
02d,006,2024-07-31,15.31
02d,006,2024-08-31,16.2
02d,006,2024-09-30,48.18
02d,006,2024-10-31,9.24
02d,006,2024-11-30,32.1
02d,006,2024-12-31,13.07
02d,008,2022-01-31,67.14
02d,008,2022-02-28,131.61
02d,008,2022-03-31,420.32
02d,008,2022-04-30,354.67
02d,008,2022-05-31,365.97
02d,008,2022-06-30,213.2
02d,008,2022-07-31,82.65
02d,008,2022-08-31,109.72
02d,008,2022-09-30,314.48
02d,008,2022-10-31,165.1
02d,008,2022-11-30,218.59
02d,008,2022-12-31,274.29
02d,008,2023-01-31,89.54
02d,008,2023-02-28,59.25
02d,008,2023-03-31,336.42
02d,008,2023-04-30,310.44
02d,008,2023-05-31,248.9
02d,008,2023-06-30,320.58
02d,008,2023-07-31,91.87
02d,008,2023-08-31,192.05
02d,008,2023-09-30,211.29
02d,008,2023-10-31,360.68
02d,008,2023-11-30,103.1
02d,008,2023-12-31,177.48
02d,008,2024-01-31,83.13
02d,008,2024-02-29,154.93
02d,008,2024-03-31,408.42
02d,008,2024-04-30,336.64
02d,008,2024-05-31,216.08
02d,008,2024-06-30,132.92
02d,008,2024-07-31,166.4
02d,008,2024-08-31,119.08
02d,008,2024-09-30,198.32
02d,008,2024-10-31,306.82
02d,008,2024-11-30,525.06
02d,008,2024-12-31,184.82
02d,010,2022-01-31,8.01
02d,010,2022-02-28,9.16
02d,010,2022-03-31,22.44
02d,010,2022-04-30,24.99
02d,010,2022-05-31,9.52
02d,010,2022-06-30,15.77
02d,010,2022-07-31,10.44
02d,010,2022-08-31,24.19
02d,010,2022-09-30,3.05
02d,010,2022-10-31,40.05
02d,010,2022-11-30,29.26
02d,010,2022-12-31,24.24
02d,010,2023-01-31,16.8
02d,010,2023-02-28,6.41
02d,010,2023-03-31,18.87
02d,010,2023-04-30,24.33
02d,010,2023-05-31,21.73
02d,010,2023-06-30,20.41
02d,010,2023-07-31,5.85
02d,010,2023-08-31,19.95
02d,010,2023-09-30,14.09
02d,010,2023-10-31,28.43
02d,010,2023-11-30,36.64
02d,010,2023-12-31,8.57
02d,010,2024-01-31,16.4
02d,010,2024-02-29,16.19
02d,010,2024-03-31,31.04
02d,010,2024-04-30,26.31
02d,010,2024-05-31,33.79
02d,010,2024-06-30,12.87
02d,010,2024-07-31,33.41
02d,010,2024-08-31,24.22
02d,010,2024-09-30,13.99
02d,010,2024-10-31,18.32
02d,010,2024-11-30,13.2
02d,010,2024-12-31,8.94
02d,002,2022-01-31,3958.85
02d,002,2022-02-28,2071.37
02d,002,2022-03-31,1999.88
02d,002,2022-04-30,3576.0
02d,002,2022-05-31,1321.03
02d,002,2022-06-30,1612.6
02d,002,2022-07-31,2872.48
02d,002,2022-08-31,6899.51
02d,002,2022-09-30,4544.63
02d,002,2022-10-31,8352.6
02d,002,2022-11-30,1502.85
02d,002,2022-12-31,2911.33
02d,002,2023-01-31,2240.68
02d,002,2023-02-28,2307.64
02d,002,2023-03-31,1366.15
02d,002,2023-04-30,4882.22
02d,002,2023-05-31,1998.5
02d,002,2023-06-30,1506.9
02d,002,2023-07-31,510.24
02d,002,2023-08-31,2581.87
02d,002,2023-09-30,4526.45
02d,002,2023-10-31,6877.55
02d,002,2023-11-30,1703.6
02d,002,2023-12-31,2038.39
02d,002,2024-01-31,1511.65
02d,002,2024-02-29,10080.76
02d,002,2024-03-31,1387.91
02d,002,2024-04-30,5256.77
02d,002,2024-05-31,2987.69
02d,002,2024-06-30,598.5
02d,002,2024-07-31,2152.49
02d,002,2024-08-31,2815.7
02d,002,2024-09-30,1826.95
02d,002,2024-10-31,1642.47
02d,002,2024-11-30,3434.61
02d,002,2024-12-31,4461.43
02d,003,2022-01-31,427.65
02d,003,2022-02-28,112.79
02d,003,2022-03-31,237.83
02d,003,2022-04-30,146.17
02d,003,2022-05-31,233.74
02d,003,2022-06-30,273.46
02d,003,2022-07-31,78.43
02d,003,2022-08-31,233.45
02d,003,2022-09-30,141.93
02d,003,2022-10-31,805.44
02d,003,2022-11-30,171.92
02d,003,2022-12-31,1062.61
02d,003,2023-01-31,182.39
02d,003,2023-02-28,421.79
02d,003,2023-03-31,301.28
02d,003,2023-04-30,267.05
02d,003,2023-05-31,154.9
02d,003,2023-06-30,402.44
02d,003,2023-07-31,155.73
02d,003,2023-08-31,120.57
02d,003,2023-09-30,128.93
02d,003,2023-10-31,630.05
02d,003,2023-11-30,72.17
02d,003,2023-12-31,514.5
02d,003,2024-01-31,100.88
02d,003,2024-02-29,590.27
02d,003,2024-03-31,206.36
02d,003,2024-04-30,221.25
02d,003,2024-05-31,443.21
02d,003,2024-06-30,73.74
02d,003,2024-07-31,78.95
02d,003,2024-08-31,166.94
02d,003,2024-09-30,328.64
02d,003,2024-10-31,502.11
02d,003,2024-11-30,352.45
02d,003,2024-12-31,253.29
02d,007,2022-01-31,466.81
02d,007,2022-02-28,460.09
02d,007,2022-03-31,251.41
02d,007,2022-04-30,386.78
02d,007,2022-05-31,202.98
02d,007,2022-06-30,123.43
02d,007,2022-07-31,119.11
02d,007,2022-08-31,181.63
02d,007,2022-09-30,201.31
02d,007,2022-10-31,217.9
02d,007,2022-11-30,583.69
02d,007,2022-12-31,91.96
02d,007,2023-01-31,658.82
02d,007,2023-02-28,558.11
02d,007,2023-03-31,155.23
02d,007,2023-04-30,472.13
02d,007,2023-05-31,751.34
02d,007,2023-06-30,379.2
02d,007,2023-07-31,498.35
02d,007,2023-08-31,146.4
02d,007,2023-09-30,71.04
02d,007,2023-10-31,1602.69
02d,007,2023-11-30,321.32
02d,007,2023-12-31,377.52
02d,007,2024-01-31,249.57
02d,007,2024-02-29,314.11
02d,007,2024-03-31,146.03
02d,007,2024-04-30,305.16
02d,007,2024-05-31,162.83
02d,007,2024-06-30,266.98
02d,007,2024-07-31,75.64
02d,007,2024-08-31,221.75
02d,007,2024-09-30,180.71
02d,007,2024-10-31,267.07
02d,007,2024-11-30,109.65
02d,007,2024-12-31,337.15
02d,008,2022-01-31,351.86
02d,008,2022-02-28,1391.19
02d,008,2022-03-31,827.21
02d,008,2022-04-30,237.3
02d,008,2022-05-31,2110.06
02d,008,2022-06-30,201.88
02d,008,2022-07-31,460.91
02d,008,2022-08-31,160.55
02d,008,2022-09-30,270.93
02d,008,2022-10-31,799.38
02d,008,2022-11-30,255.35
02d,008,2022-12-31,290.03
02d,008,2023-01-31,635.19
02d,008,2023-02-28,512.95
02d,008,2023-03-31,726.31
02d,008,2023-04-30,2686.18
02d,008,2023-05-31,1189.38
02d,008,2023-06-30,167.55
02d,008,2023-07-31,403.83
02d,008,2023-08-31,822.73
02d,008,2023-09-30,287.49
02d,008,2023-10-31,1737.06
02d,008,2023-11-30,346.62
02d,008,2023-12-31,250.4
02d,008,2024-01-31,676.06
02d,008,2024-02-29,1261.03
02d,008,2024-03-31,438.71
02d,008,2024-04-30,428.81
02d,008,2024-05-31,1190.13
02d,008,2024-06-30,216.03
02d,008,2024-07-31,1029.51
02d,008,2024-08-31,842.66
02d,008,2024-09-30,195.5
02d,008,2024-10-31,806.95
02d,008,2024-11-30,944.58
02d,008,2024-12-31,504.78
02d,009,2022-01-31,88.18
02d,009,2022-02-28,30.63
02d,009,2022-03-31,76.89
02d,009,2022-04-30,41.51
02d,009,2022-05-31,78.57
02d,009,2022-06-30,37.67
02d,009,2022-07-31,19.41
02d,009,2022-08-31,27.06
02d,009,2022-09-30,24.26
02d,009,2022-10-31,55.63
02d,009,2022-11-30,41.61
02d,009,2022-12-31,109.59
02d,009,2023-01-31,75.84
02d,009,2023-02-28,81.53
02d,009,2023-03-31,109.52
02d,009,2023-04-30,72.7
02d,009,2023-05-31,65.91
02d,009,2023-06-30,24.32
02d,009,2023-07-31,91.74
02d,009,2023-08-31,10.74
02d,009,2023-09-30,58.31
02d,009,2023-10-31,93.26
02d,009,2023-11-30,130.41
02d,009,2023-12-31,85.81
02d,009,2024-01-31,51.62
02d,009,2024-02-29,39.87
02d,009,2024-03-31,41.94
02d,009,2024-04-30,152.74
02d,009,2024-05-31,42.43
02d,009,2024-06-30,7.83
02d,009,2024-07-31,38.04
02d,009,2024-08-31,81.29
02d,009,2024-09-30,32.52
02d,009,2024-10-31,128.18
02d,009,2024-11-30,162.63
02d,009,2024-12-31,79.73
02d,010,2022-01-31,29.27
02d,010,2022-02-28,42.32
02d,010,2022-03-31,57.68
02d,010,2022-04-30,47.84
02d,010,2022-05-31,110.47
02d,010,2022-06-30,55.33
02d,010,2022-07-31,109.66
02d,010,2022-08-31,51.96
02d,010,2022-09-30,50.46
02d,010,2022-10-31,83.05
02d,010,2022-11-30,45.64
02d,010,2022-12-31,80.67
02d,010,2023-01-31,26.82
02d,010,2023-02-28,21.65
02d,010,2023-03-31,89.88
02d,010,2023-04-30,72.23
02d,010,2023-05-31,26.68
02d,010,2023-06-30,67.18
02d,010,2023-07-31,49.07
02d,010,2023-08-31,31.5
02d,010,2023-09-30,18.25
02d,010,2023-10-31,56.39
02d,010,2023-11-30,110.75
02d,010,2023-12-31,54.38
02d,010,2024-01-31,39.74
02d,010,2024-02-29,34.98
02d,010,2024-03-31,137.76
02d,010,2024-04-30,24.46
02d,010,2024-05-31,25.17
02d,010,2024-06-30,73.95
02d,010,2024-07-31,79.95
02d,010,2024-08-31,51.76
02d,010,2024-09-30,59.56
02d,010,2024-10-31,213.43
02d,010,2024-11-30,124.71
02d,010,2024-12-31,20.08
02d,001,2022-01-31,428.64
02d,001,2022-02-28,749.91
02d,001,2022-03-31,3075.98
02d,001,2022-04-30,409.05
02d,001,2022-05-31,1660.34
02d,001,2022-06-30,1280.09
02d,001,2022-07-31,948.31
02d,001,2022-08-31,419.68
02d,001,2022-09-30,776.42
02d,001,2022-10-31,1146.99
02d,001,2022-11-30,2252.61
02d,001,2022-12-31,348.14
02d,001,2023-01-31,2320.92
02d,001,2023-02-28,877.66
02d,001,2023-03-31,1255.14
02d,001,2023-04-30,594.18
02d,001,2023-05-31,1001.22
02d,001,2023-06-30,481.04
02d,001,2023-07-31,1588.87
02d,001,2023-08-31,1138.22
02d,001,2023-09-30,896.31
02d,001,2023-10-31,5465.0
02d,001,2023-11-30,1436.38
02d,001,2023-12-31,202.0
02d,001,2024-01-31,168.68
02d,001,2024-02-29,1814.28
02d,001,2024-03-31,2141.12
02d,001,2024-04-30,606.4
02d,001,2024-05-31,536.4
02d,001,2024-06-30,412.61
02d,001,2024-07-31,444.07
02d,001,2024-08-31,846.03
02d,001,2024-09-30,624.28
02d,001,2024-10-31,2123.1
02d,001,2024-11-30,2466.89
02d,001,2024-12-31,699.57
02d,002,2022-01-31,4938.57
02d,002,2022-02-28,1993.95
02d,002,2022-03-31,4243.93
02d,002,2022-04-30,6023.09
02d,002,2022-05-31,6769.7
02d,002,2022-06-30,1689.52
02d,002,2022-07-31,863.91
02d,002,2022-08-31,2044.81
02d,002,2022-09-30,1958.74
02d,002,2022-10-31,8936.59
02d,002,2022-11-30,4975.47
02d,002,2022-12-31,1563.82
02d,002,2023-01-31,4238.23
02d,002,2023-02-28,4770.49
02d,002,2023-03-31,11604.36
02d,002,2023-04-30,5620.95
02d,002,2023-05-31,6653.91
02d,002,2023-06-30,1370.05
02d,002,2023-07-31,4056.61
02d,002,2023-08-31,8239.97
02d,002,2023-09-30,2307.43
02d,002,2023-10-31,7584.47
02d,002,2023-11-30,7774.55
02d,002,2023-12-31,3666.63
02d,002,2024-01-31,3770.17
02d,002,2024-02-29,5627.57
02d,002,2024-03-31,5935.76
02d,002,2024-04-30,4548.68
02d,002,2024-05-31,2723.88
02d,002,2024-06-30,1574.79
02d,002,2024-07-31,3419.97
02d,002,2024-08-31,8175.7
02d,002,2024-09-30,2511.22
02d,002,2024-10-31,5934.49
02d,002,2024-11-30,2156.36
02d,002,2024-12-31,3286.6
02d,005,2022-01-31,476.66
02d,005,2022-02-28,267.15
02d,005,2022-03-31,1504.46
02d,005,2022-04-30,471.14
02d,005,2022-05-31,853.21
02d,005,2022-06-30,274.24
02d,005,2022-07-31,279.64
02d,005,2022-08-31,98.12
02d,005,2022-09-30,645.49
02d,005,2022-10-31,181.7
02d,005,2022-11-30,1178.43
02d,005,2022-12-31,290.31
02d,005,2023-01-31,464.16
02d,005,2023-02-28,205.5
02d,005,2023-03-31,546.73
02d,005,2023-04-30,117.62
02d,005,2023-05-31,1043.91
02d,005,2023-06-30,181.94
02d,005,2023-07-31,882.2
02d,005,2023-08-31,243.63
02d,005,2023-09-30,417.87
02d,005,2023-10-31,729.79
02d,005,2023-11-30,824.63
02d,005,2023-12-31,617.39
02d,005,2024-01-31,238.45
02d,005,2024-02-29,415.42
02d,005,2024-03-31,949.54
02d,005,2024-04-30,944.49
02d,005,2024-05-31,375.0
02d,005,2024-06-30,265.76
02d,005,2024-07-31,212.61
02d,005,2024-08-31,201.9
02d,005,2024-09-30,607.4
02d,005,2024-10-31,851.62
02d,005,2024-11-30,798.79
02d,005,2024-12-31,355.26
02d,006,2022-01-31,77.22
02d,006,2022-02-28,209.6
02d,006,2022-03-31,55.77
02d,006,2022-04-30,29.38
02d,006,2022-05-31,44.55
02d,006,2022-06-30,61.83
02d,006,2022-07-31,92.67
02d,006,2022-08-31,33.1
02d,006,2022-09-30,54.16
02d,006,2022-10-31,389.38
02d,006,2022-11-30,103.38
02d,006,2022-12-31,112.91
02d,006,2023-01-31,45.76
02d,006,2023-02-28,112.95
02d,006,2023-03-31,36.73
02d,006,2023-04-30,119.09
02d,006,2023-05-31,123.59
02d,006,2023-06-30,98.2
02d,006,2023-07-31,220.21
02d,006,2023-08-31,52.93
02d,006,2023-09-30,66.84
02d,006,2023-10-31,49.85
02d,006,2023-11-30,205.95
02d,006,2023-12-31,108.1
02d,006,2024-01-31,126.18
02d,006,2024-02-29,130.2
02d,006,2024-03-31,48.67
02d,006,2024-04-30,82.57
02d,006,2024-05-31,128.01
02d,006,2024-06-30,25.62
02d,006,2024-07-31,40.05
02d,006,2024-08-31,37.93
02d,006,2024-09-30,134.09
02d,006,2024-10-31,54.74
02d,006,2024-11-30,103.28
02d,006,2024-12-31,129.64
02d,007,2022-01-31,231.73
02d,007,2022-02-28,240.12
02d,007,2022-03-31,342.2
02d,007,2022-04-30,498.08
02d,007,2022-05-31,644.05
02d,007,2022-06-30,497.53
02d,007,2022-07-31,128.83
02d,007,2022-08-31,434.43
02d,007,2022-09-30,161.99
02d,007,2022-10-31,2065.58
02d,007,2022-11-30,241.62
02d,007,2022-12-31,110.98
02d,007,2023-01-31,607.63
02d,007,2023-02-28,308.27
02d,007,2023-03-31,1000.5
02d,007,2023-04-30,285.74
02d,007,2023-05-31,611.73
02d,007,2023-06-30,522.26
02d,007,2023-07-31,238.52
02d,007,2023-08-31,300.75
02d,007,2023-09-30,69.62
02d,007,2023-10-31,136.24
02d,007,2023-11-30,757.17
02d,007,2023-12-31,434.68
02d,007,2024-01-31,227.45
02d,007,2024-02-29,685.15
02d,007,2024-03-31,523.73
02d,007,2024-04-30,276.15
02d,007,2024-05-31,542.37
02d,007,2024-06-30,135.92
02d,007,2024-07-31,518.77
02d,007,2024-08-31,395.13
02d,007,2024-09-30,259.71
02d,007,2024-10-31,425.71
02d,007,2024-11-30,278.93
02d,007,2024-12-31,666.24
02d,008,2022-01-31,1971.36
02d,008,2022-02-28,1328.07
02d,008,2022-03-31,676.75
02d,008,2022-04-30,2611.23
02d,008,2022-05-31,1797.33
02d,008,2022-06-30,999.2
02d,008,2022-07-31,586.21
02d,008,2022-08-31,1719.52
02d,008,2022-09-30,321.43
02d,008,2022-10-31,630.74
02d,008,2022-11-30,2315.54
02d,008,2022-12-31,779.62
02d,008,2023-01-31,1094.92
02d,008,2023-02-28,204.21
02d,008,2023-03-31,1124.93
02d,008,2023-04-30,1614.78
02d,008,2023-05-31,1119.37
02d,008,2023-06-30,1036.97
02d,008,2023-07-31,657.55
02d,008,2023-08-31,1650.02
02d,008,2023-09-30,575.0
02d,008,2023-10-31,3313.98
02d,008,2023-11-30,179.01
02d,008,2023-12-31,2194.86
02d,008,2024-01-31,2062.53
02d,008,2024-02-29,460.22
02d,008,2024-03-31,740.31
02d,008,2024-04-30,759.57
02d,008,2024-05-31,799.97
02d,008,2024-06-30,283.28
02d,008,2024-07-31,1668.96
02d,008,2024-08-31,467.92
02d,008,2024-09-30,801.91
02d,008,2024-10-31,1965.57
02d,008,2024-11-30,2895.37
02d,008,2024-12-31,2542.85
02d,009,2022-01-31,87.24
02d,009,2022-02-28,47.07
02d,009,2022-03-31,129.21
02d,009,2022-04-30,102.93
02d,009,2022-05-31,247.97
02d,009,2022-06-30,100.2
02d,009,2022-07-31,44.11
02d,009,2022-08-31,115.66
02d,009,2022-09-30,198.69
02d,009,2022-10-31,182.07
02d,009,2022-11-30,42.33
02d,009,2022-12-31,91.46
02d,009,2023-01-31,89.24
02d,009,2023-02-28,39.46
02d,009,2023-03-31,92.05
02d,009,2023-04-30,100.51
02d,009,2023-05-31,56.3
02d,009,2023-06-30,103.87
02d,009,2023-07-31,65.16
02d,009,2023-08-31,74.35
02d,009,2023-09-30,37.03
02d,009,2023-10-31,194.71
02d,009,2023-11-30,415.75
02d,009,2023-12-31,277.78
02d,009,2024-01-31,102.12
02d,009,2024-02-29,75.95
02d,009,2024-03-31,362.82
02d,009,2024-04-30,229.99
02d,009,2024-05-31,270.61
02d,009,2024-06-30,68.94
02d,009,2024-07-31,16.52
02d,009,2024-08-31,53.71
02d,009,2024-09-30,66.48
02d,009,2024-10-31,31.76
02d,009,2024-11-30,206.05
02d,009,2024-12-31,58.82
02d,010,2022-01-31,108.54
02d,010,2022-02-28,70.11
02d,010,2022-03-31,117.54
02d,010,2022-04-30,96.67
02d,010,2022-05-31,108.97
02d,010,2022-06-30,46.96
02d,010,2022-07-31,41.91
02d,010,2022-08-31,38.89
02d,010,2022-09-30,102.11
02d,010,2022-10-31,274.08
02d,010,2022-11-30,159.12
02d,010,2022-12-31,128.32
02d,010,2023-01-31,106.13
02d,010,2023-02-28,218.78
02d,010,2023-03-31,154.58
02d,010,2023-04-30,120.84
02d,010,2023-05-31,100.21
02d,010,2023-06-30,103.57
02d,010,2023-07-31,48.38
02d,010,2023-08-31,89.64
02d,010,2023-09-30,53.8
02d,010,2023-10-31,53.99
02d,010,2023-11-30,145.57
02d,010,2023-12-31,181.49
02d,010,2024-01-31,53.24
02d,010,2024-02-29,231.61
02d,010,2024-03-31,175.77
02d,010,2024-04-30,203.58
02d,010,2024-05-31,205.4
02d,010,2024-06-30,90.07
02d,010,2024-07-31,17.44
02d,010,2024-08-31,165.69
02d,010,2024-09-30,64.74
02d,010,2024-10-31,68.07
02d,010,2024-11-30,135.53
02d,010,2024-12-31,333.5
02d,001,2022-01-31,895.75
02d,001,2022-02-28,743.98
02d,001,2022-03-31,402.8
02d,001,2022-04-30,421.71
02d,001,2022-05-31,963.5
02d,001,2022-06-30,381.4
02d,001,2022-07-31,337.72
02d,001,2022-08-31,308.87
02d,001,2022-09-30,884.52
02d,001,2022-10-31,1813.58
02d,001,2022-11-30,514.8
02d,001,2022-12-31,1015.7
02d,001,2023-01-31,351.45
02d,001,2023-02-28,413.98
02d,001,2023-03-31,1771.05
02d,001,2023-04-30,690.22
02d,001,2023-05-31,505.43
02d,001,2023-06-30,231.4
