project_id,material_id,planned_qty,delivery_date
02d,009,35.67,2025-10-31
02d,009,13.63,2025-11-30
02d,009,63.13,2025-12-31
02d,009,14.18,2026-01-31
02d,009,70.61,2026-02-28
02d,009,55.13,2026-03-31
02d,009,36.91,2026-04-30
02d,009,79.4,2026-05-31
02d,009,38.12,2026-06-30
02d,009,64.57,2026-07-31
02d,009,64.78,2026-08-31
02d,010,85.18,2025-10-31
02d,010,88.17,2025-11-30
02d,010,100.07,2025-12-31
02d,010,54.62,2026-01-31
02d,010,15.25,2026-02-28
02d,010,44.73,2026-03-31
02d,010,58.69,2026-04-30
02d,010,39.97,2026-05-31
02d,010,41.15,2026-06-30
02d,010,27.63,2026-07-31
02d,010,26.18,2026-08-31
02d,001,53.23,2025-10-31
02d,001,63.86,2025-11-30
02d,001,106.0,2025-12-31
02d,001,35.05,2026-01-31
02d,001,32.03,2026-02-28
02d,001,81.57,2026-03-31
02d,001,63.82,2026-04-30
02d,001,73.52,2026-05-31
02d,001,14.81,2026-06-30
02d,001,101.65,2026-07-31
02d,001,32.24,2026-08-31
02d,002,66.75,2025-10-31
02d,002,23.65,2025-11-30
02d,002,20.75,2025-12-31
02d,002,72.56,2026-01-31
02d,002,18.93,2026-02-28
02d,002,74.65,2026-03-31
02d,002,80.43,2026-04-30
02d,002,65.89,2026-05-31
02d,002,98.13,2026-06-30
02d,002,73.92,2026-07-31
02d,002,30.14,2026-08-31
02d,003,10.25,2025-10-31
02d,003,56.63,2025-11-30
02d,003,23.45,2025-12-31
02d,003,45.55,2026-01-31
02d,003,93.35,2026-02-28
02d,003,40.71,2026-03-31
02d,003,79.74,2026-04-30
02d,003,23.57,2026-05-31
02d,003,55.25,2026-06-30
02d,003,72.51,2026-07-31
02d,003,13.44,2026-08-31
02d,004,50.56,2025-10-31
02d,004,60.8,2025-11-30
02d,004,35.7,2025-12-31
02d,004,43.88,2026-01-31
02d,004,72.13,2026-02-28
02d,004,112.34,2026-03-31
02d,004,89.33,2026-04-30
02d,004,82.99,2026-05-31
02d,004,45.21,2026-06-30
02d,004,75.48,2026-07-31
02d,004,43.38,2026-08-31
02d,005,77.63,2025-10-31
02d,005,60.43,2025-11-30
02d,005,27.55,2025-12-31
02d,005,14.24,2026-01-31
02d,005,29.29,2026-02-28
02d,005,24.39,2026-03-31
02d,005,59.61,2026-04-30
02d,005,11.3,2026-05-31
02d,005,51.89,2026-06-30
02d,005,36.06,2026-07-31
02d,005,91.7,2026-08-31
02d,006,11.97,2025-10-31
02d,006,70.04,2025-11-30
02d,006,46.17,2025-12-31
02d,006,25.8,2026-01-31
02d,006,67.42,2026-02-28
02d,006,96.73,2026-03-31
02d,006,70.03,2026-04-30
02d,006,53.57,2026-05-31
02d,006,27.46,2026-06-30
02d,006,99.24,2026-07-31
02d,006,66.86,2026-08-31
02d,007,40.36,2025-10-31
02d,007,30.79,2025-11-30
02d,007,64.6,2025-12-31
02d,007,51.57,2026-01-31
02d,007,62.66,2026-02-28
02d,007,39.11,2026-03-31
02d,007,34.35,2026-04-30
02d,007,67.66,2026-05-31
02d,007,13.13,2026-06-30
02d,007,107.51,2026-07-31
02d,007,35.18,2026-08-31
02d,008,86.95,2025-10-31
02d,008,56.26,2025-11-30
02d,008,49.1,2025-12-31
02d,008,57.27,2026-01-31
02d,008,37.1,2026-02-28
02d,008,37.89,2026-03-31
02d,008,22.22,2026-04-30
02d,008,68.09,2026-05-31
02d,008,47.91,2026-06-30
02d,008,19.38,2026-07-31
02d,008,31.55,2026-08-31
02d,009,37.74,2025-10-31
02d,009,91.77,2025-11-30
02d,009,68.9,2025-12-31
02d,009,79.82,2026-01-31
02d,009,35.58,2026-02-28
02d,009,64.4,2026-03-31
02d,009,97.81,2026-04-30
02d,009,13.66,2026-05-31
02d,009,46.79,2026-06-30
02d,009,30.68,2026-07-31
02d,009,75.66,2026-08-31
02d,010,56.39,2025-10-31
02d,010,48.43,2025-11-30
02d,010,106.83,2025-12-31
02d,010,110.03,2026-01-31
02d,010,64.03,2026-02-28
02d,010,13.66,2026-03-31
02d,010,61.92,2026-04-30
02d,010,89.7,2026-05-31
02d,010,85.23,2026-06-30
02d,010,76.97,2026-07-31
02d,010,32.5,2026-08-31
02d,001,86.36,2025-10-31
02d,001,67.3,2025-11-30
02d,001,87.44,2025-12-31
02d,001,90.35,2026-01-31
02d,001,36.45,2026-02-28
02d,001,78.38,2026-03-31
02d,001,71.86,2026-04-30
02d,001,15.2,2026-05-31
02d,001,94.61,2026-06-30
02d,001,77.01,2026-07-31
02d,001,56.15,2026-08-31
02d,002,77.48,2025-10-31
02d,002,36.27,2025-11-30
02d,002,59.47,2025-12-31
02d,002,24.23,2026-01-31
02d,002,20.04,2026-02-28
02d,002,54.45,2026-03-31
02d,002,51.55,2026-04-30
02d,002,48.98,2026-05-31
02d,002,65.05,2026-06-30
02d,002,56.47,2026-07-31
02d,002,75.79,2026-08-31
02d,003,57.89,2025-10-31
02d,003,45.07,2025-11-30
02d,003,29.3,2025-12-31
02d,003,38.98,2026-01-31
02d,003,35.57,2026-02-28
02d,003,97.43,2026-03-31
02d,003,93.29,2026-04-30
02d,003,86.28,2026-05-31
02d,003,12.19,2026-06-30
02d,003,23.39,2026-07-31
02d,003,103.96,2026-08-31
02d,004,56.36,2025-10-31
02d,004,15.13,2025-11-30
02d,004,44.73,2025-12-31
02d,004,84.12,2026-01-31
02d,004,56.84,2026-02-28
02d,004,80.58,2026-03-31
02d,004,57.72,2026-04-30
02d,004,45.53,2026-05-31
02d,004,69.35,2026-06-30
02d,004,106.46,2026-07-31
02d,004,21.42,2026-08-31
02d,005,23.19,2025-10-31
02d,005,45.89,2025-11-30
02d,005,36.27,2025-12-31
02d,005,109.84,2026-01-31
02d,005,33.4,2026-02-28
02d,005,75.27,2026-03-31
02d,005,42.95,2026-04-30
02d,005,41.42,2026-05-31
02d,005,26.63,2026-06-30
02d,005,105.73,2026-07-31
02d,005,104.9,2026-08-31
02d,006,51.84,2025-10-31
02d,006,20.37,2025-11-30
02d,006,18.86,2025-12-31
02d,006,56.74,2026-01-31
02d,006,29.87,2026-02-28
02d,006,50.87,2026-03-31
02d,006,66.22,2026-04-30
02d,006,103.84,2026-05-31
02d,006,24.1,2026-06-30
02d,006,80.35,2026-07-31
02d,006,110.2,2026-08-31
02d,007,83.62,2025-10-31
02d,007,16.42,2025-11-30
02d,007,71.92,2025-12-31
02d,007,71.68,2026-01-31
02d,007,116.58,2026-02-28
02d,007,45.81,2026-03-31
02d,007,39.72,2026-04-30
02d,007,49.07,2026-05-31
02d,007,18.26,2026-06-30
02d,007,75.23,2026-07-31
02d,007,22.84,2026-08-31
02d,008,69.81,2025-10-31
02d,008,75.14,2025-11-30
02d,008,89.4,2025-12-31
02d,008,20.16,2026-01-31
02d,008,63.26,2026-02-28
02d,008,64.76,2026-03-31
02d,008,39.05,2026-04-30
02d,008,67.22,2026-05-31
02d,008,83.1,2026-06-30
02d,008,60.72,2026-07-31
02d,008,65.21,2026-08-31
02d,009,40.84,2025-10-31
02d,009,83.44,2025-11-30
02d,009,54.59,2025-12-31
02d,009,30.8,2026-01-31
02d,009,18.11,2026-02-28
02d,009,88.94,2026-03-31
02d,009,81.3,2026-04-30
02d,009,19.47,2026-05-31
02d,009,61.41,2026-06-30
02d,009,34.12,2026-07-31
02d,009,52.87,2026-08-31
02d,010,48.73,2025-10-31
02d,010,45.09,2025-11-30
02d,010,54.8,2025-12-31
02d,010,52.27,2026-01-31
02d,010,43.2,2026-02-28
02d,010,88.1,2026-03-31
02d,010,79.44,2026-04-30
02d,010,118.23,2026-05-31
02d,010,32.33,2026-06-30
02d,010,47.23,2026-07-31
02d,010,24.52,2026-08-31
02d,001,30.59,2025-10-31
02d,001,19.71,2025-11-30
02d,001,38.85,2025-12-31
02d,001,106.92,2026-01-31
02d,001,23.32,2026-02-28
02d,001,22.35,2026-03-31
02d,001,43.46,2026-04-30
02d,001,52.3,2026-05-31
02d,001,45.93,2026-06-30
02d,001,62.67,2026-07-31
02d,001,30.18,2026-08-31
02d,002,63.58,2025-10-31
02d,002,59.1,2025-11-30
02d,002,66.42,2025-12-31
02d,002,82.96,2026-01-31
02d,002,87.8,2026-02-28
02d,002,13.6,2026-03-31
02d,002,52.49,2026-04-30
02d,002,53.3,2026-05-31
02d,002,28.36,2026-06-30
02d,002,74.15,2026-07-31
02d,002,83.23,2026-08-31
02d,003,21.83,2025-10-31
02d,003,57.68,2025-11-30
02d,003,100.92,2025-12-31
02d,003,87.64,2026-01-31
02d,003,56.3,2026-02-28
02d,003,39.02,2026-03-31
02d,003,104.7,2026-04-30
02d,003,47.76,2026-05-31
02d,003,90.79,2026-06-30
02d,003,11.72,2026-07-31
02d,003,86.49,2026-08-31
02d,004,108.98,2025-10-31
02d,004,47.5,2025-11-30
02d,004,47.6,2025-12-31
02d,004,48.63,2026-01-31
02d,004,105.37,2026-02-28
02d,004,20.26,2026-03-31
02d,004,74.69,2026-04-30
02d,004,70.72,2026-05-31
02d,004,96.83,2026-06-30
02d,004,90.22,2026-07-31
02d,004,85.07,2026-08-31
02d,005,48.74,2025-10-31
02d,005,71.02,2025-11-30
02d,005,78.2,2025-12-31
02d,005,59.25,2026-01-31
02d,005,17.7,2026-02-28
02d,005,95.83,2026-03-31
02d,005,46.31,2026-04-30
02d,005,66.35,2026-05-31
02d,005,66.84,2026-06-30
02d,005,23.43,2026-07-31
02d,005,47.15,2026-08-31
02d,006,54.49,2025-10-31
02d,006,61.18,2025-11-30
02d,006,39.42,2025-12-31
02d,006,73.67,2026-01-31
02d,006,23.1,2026-02-28
02d,006,76.39,2026-03-31
02d,006,59.97,2026-04-30
02d,006,89.26,2026-05-31
02d,006,14.88,2026-06-30
02d,006,91.19,2026-07-31
02d,006,67.12,2026-08-31
02d,007,17.36,2025-10-31
02d,007,107.38,2025-11-30
02d,007,112.6,2025-12-31
02d,007,103.97,2026-01-31
02d,007,42.4,2026-02-28
02d,007,51.78,2026-03-31
02d,007,79.82,2026-04-30
02d,007,32.29,2026-05-31
02d,007,81.86,2026-06-30
02d,007,53.14,2026-07-31
02d,007,20.05,2026-08-31
02d,008,87.07,2025-10-31
02d,008,62.93,2025-11-30
02d,008,93.3,2025-12-31
02d,008,11.02,2026-01-31
02d,008,50.45,2026-02-28
02d,008,79.03,2026-03-31
02d,008,63.62,2026-04-30
02d,008,72.85,2026-05-31
02d,008,36.85,2026-06-30
02d,008,22.13,2026-07-31
02d,008,41.33,2026-08-31
02d,009,32.76,2025-10-31
02d,009,48.99,2025-11-30
02d,009,24.11,2025-12-31
02d,009,38.75,2026-01-31
02d,009,45.95,2026-02-28
02d,009,9.84,2026-03-31
02d,009,45.53,2026-04-30
02d,009,37.53,2026-05-31
02d,009,17.77,2026-06-30
02d,009,81.65,2026-07-31
02d,009,48.5,2026-08-31
02d,010,81.96,2025-10-31
02d,010,57.78,2025-11-30
02d,010,84.73,2025-12-31
02d,010,39.46,2026-01-31
02d,010,94.33,2026-02-28
02d,010,46.36,2026-03-31
02d,010,30.29,2026-04-30
02d,010,69.55,2026-05-31
02d,010,80.24,2026-06-30
02d,010,26.74,2026-07-31
02d,010,71.04,2026-08-31
02d,001,79.64,2025-10-31
02d,001,16.17,2025-11-30
02d,001,47.29,2025-12-31
02d,001,85.07,2026-01-31
02d,001,39.53,2026-02-28
02d,001,36.93,2026-03-31
02d,001,34.26,2026-04-30
02d,001,30.89,2026-05-31
02d,001,33.61,2026-06-30
02d,001,73.98,2026-07-31
02d,001,14.91,2026-08-31
02d,002,69.19,2025-10-31
02d,002,55.27,2025-11-30
02d,002,56.92,2025-12-31
02d,002,43.87,2026-01-31
02d,002,82.28,2026-02-28
02d,002,60.74,2026-03-31
02d,002,37.08,2026-04-30
02d,002,35.74,2026-05-31
02d,002,38.68,2026-06-30
02d,002,45.65,2026-07-31
02d,002,42.5,2026-08-31
02d,003,25.84,2025-10-31
02d,003,27.21,2025-11-30
02d,003,33.31,2025-12-31
02d,003,92.91,2026-01-31
02d,003,78.05,2026-02-28
02d,003,21.51,2026-03-31
02d,003,60.67,2026-04-30
02d,003,82.68,2026-05-31
02d,003,28.28,2026-06-30
02d,003,31.76,2026-07-31
02d,003,72.18,2026-08-31
02d,004,33.03,2025-10-31
02d,004,76.3,2025-11-30
02d,004,69.06,2025-12-31
02d,004,107.88,2026-01-31
02d,004,50.07,2026-02-28
02d,004,44.7,2026-03-31
02d,004,21.96,2026-04-30
02d,004,13.47,2026-05-31
02d,004,42.04,2026-06-30
02d,004,84.13,2026-07-31
02d,004,11.68,2026-08-31
02d,005,27.74,2025-10-31
02d,005,98.87,2025-11-30
02d,005,57.31,2025-12-31
02d,005,61.8,2026-01-31
02d,005,43.17,2026-02-28
02d,005,56.48,2026-03-31
02d,005,27.86,2026-04-30
02d,005,46.41,2026-05-31
02d,005,70.6,2026-06-30
02d,005,23.32,2026-07-31
02d,005,33.59,2026-08-31
02d,006,48.98,2025-10-31
02d,006,10.03,2025-11-30
02d,006,82.36,2025-12-31
02d,006,75.21,2026-01-31
02d,006,27.85,2026-02-28
02d,006,70.43,2026-03-31
02d,006,41.83,2026-04-30
02d,006,98.13,2026-05-31
02d,006,10.46,2026-06-30
02d,006,10.96,2026-07-31
02d,006,16.89,2026-08-31
02d,007,21.23,2025-10-31
02d,007,102.29,2025-11-30
02d,007,41.69,2025-12-31
02d,007,50.34,2026-01-31
02d,007,58.73,2026-02-28
02d,007,11.03,2026-03-31
02d,007,56.59,2026-04-30
02d,007,52.85,2026-05-31
02d,007,17.95,2026-06-30
02d,007,22.53,2026-07-31
02d,007,42.57,2026-08-31
02d,008,74.87,2025-10-31
02d,008,26.31,2025-11-30
02d,008,68.47,2025-12-31
02d,008,50.74,2026-01-31
02d,008,97.51,2026-02-28
02d,008,79.18,2026-03-31
02d,008,58.06,2026-04-30
02d,008,88.32,2026-05-31
02d,008,52.76,2026-06-30
02d,008,85.18,2026-07-31
02d,008,86.55,2026-08-31
02d,009,75.41,2025-10-31
02d,009,19.94,2025-11-30
02d,009,57.83,2025-12-31
02d,009,29.78,2026-01-31
02d,009,29.45,2026-02-28
02d,009,47.6,2026-03-31
02d,009,95.85,2026-04-30
02d,009,49.42,2026-05-31
02d,009,50.51,2026-06-30
02d,009,35.88,2026-07-31
02d,009,22.22,2026-08-31
02d,010,79.56,2025-10-31
02d,010,81.25,2025-11-30
02d,010,44.87,2025-12-31
02d,010,12.66,2026-01-31
02d,010,56.43,2026-02-28
02d,010,53.28,2026-03-31
02d,010,18.54,2026-04-30
02d,010,80.85,2026-05-31
02d,010,14.41,2026-06-30
02d,010,78.92,2026-07-31
02d,010,24.98,2026-08-31
02d,001,75.29,2025-10-31
02d,001,10.14,2025-11-30
02d,001,89.82,2025-12-31
02d,001,86.47,2026-01-31
02d,001,64.87,2026-02-28
02d,001,14.08,2026-03-31
02d,001,78.21,2026-04-30
02d,001,51.55,2026-05-31
02d,001,61.95,2026-06-30
02d,001,43.27,2026-07-31
02d,001,101.75,2026-08-31
02d,002,41.56,2025-10-31
02d,002,57.41,2025-11-30
02d,002,49.19,2025-12-31
02d,002,12.44,2026-01-31
02d,002,21.75,2026-02-28
02d,002,39.43,2026-03-31
02d,002,68.22,2026-04-30
02d,002,17.16,2026-05-31
02d,002,106.38,2026-06-30
02d,002,53.75,2026-07-31
02d,002,110.81,2026-08-31
02d,003,81.19,2025-10-31
02d,003,14.46,2025-11-30
02d,003,16.17,2025-12-31
02d,003,30.96,2026-01-31
02d,003,80.37,2026-02-28
02d,003,35.33,2026-03-31
02d,003,69.37,2026-04-30
02d,003,14.41,2026-05-31
02d,003,30.1,2026-06-30
02d,003,95.63,2026-07-31
02d,003,59.69,2026-08-31
02d,004,77.09,2025-10-31
02d,004,70.49,2025-11-30
02d,004,20.54,2025-12-31
02d,004,53.08,2026-01-31
02d,004,25.09,2026-02-28
02d,004,18.06,2026-03-31
02d,004,88.11,2026-04-30
02d,004,64.27,2026-05-31
02d,004,21.53,2026-06-30
02d,004,71.54,2026-07-31
02d,004,20.03,2026-08-31
02d,005,89.86,2025-10-31
02d,005,73.54,2025-11-30
02d,005,86.37,2025-12-31
02d,005,42.53,2026-01-31
02d,005,63.12,2026-02-28
02d,005,25.84,2026-03-31
02d,005,54.87,2026-04-30
02d,005,57.78,2026-05-31
02d,005,109.38,2026-06-30
02d,005,52.03,2026-07-31
02d,005,39.88,2026-08-31
02d,006,35.72,2025-10-31
02d,006,66.17,2025-11-30
02d,006,75.0,2025-12-31
02d,006,38.28,2026-01-31
02d,006,36.92,2026-02-28
02d,006,98.77,2026-03-31
02d,006,36.98,2026-04-30
02d,006,13.72,2026-05-31
02d,006,35.83,2026-06-30
02d,006,41.54,2026-07-31
02d,006,92.12,2026-08-31
02d,007,107.81,2025-10-31
02d,007,46.29,2025-11-30
02d,007,84.06,2025-12-31
02d,007,64.11,2026-01-31
02d,007,45.31,2026-02-28
02d,007,80.7,2026-03-31
02d,007,16.2,2026-04-30
02d,007,29.93,2026-05-31
02d,007,28.83,2026-06-30
02d,007,85.09,2026-07-31
02d,007,13.85,2026-08-31
02d,008,63.32,2025-10-31
02d,008,94.8,2025-11-30
02d,008,16.88,2025-12-31
02d,008,41.11,2026-01-31
02d,008,42.39,2026-02-28
02d,008,81.14,2026-03-31
02d,008,56.04,2026-04-30
02d,008,109.72,2026-05-31
02d,008,42.46,2026-06-30
02d,008,79.39,2026-07-31
02d,008,86.92,2026-08-31
02d,009,65.08,2025-10-31
02d,009,10.49,2025-11-30
02d,009,68.93,2025-12-31
02d,009,61.27,2026-01-31
02d,009,72.16,2026-02-28
02d,009,78.15,2026-03-31
02d,009,46.84,2026-04-30
02d,009,59.58,2026-05-31
02d,009,82.69,2026-06-30
02d,009,23.63,2026-07-31
02d,009,53.16,2026-08-31
02d,010,51.07,2025-10-31
02d,010,69.14,2025-11-30
02d,010,15.09,2025-12-31
02d,010,81.32,2026-01-31
02d,010,34.05,2026-02-28
02d,010,71.16,2026-03-31
02d,010,48.88,2026-04-30
02d,010,40.0,2026-05-31
02d,010,82.5,2026-06-30
02d,010,42.34,2026-07-31
02d,010,61.28,2026-08-31
02d,001,85.36,2025-10-31
02d,001,81.51,2025-11-30
02d,001,106.05,2025-12-31
02d,001,80.26,2026-01-31
02d,001,36.18,2026-02-28
02d,001,28.75,2026-03-31
02d,001,74.79,2026-04-30
02d,001,61.67,2026-05-31
02d,001,44.55,2026-06-30
02d,001,60.44,2026-07-31
02d,001,81.45,2026-08-31
02d,002,88.57,2025-10-31
02d,002,13.46,2025-11-30
02d,002,23.13,2025-12-31
02d,002,110.05,2026-01-31
02d,002,66.35,2026-02-28
02d,002,18.93,2026-03-31
02d,002,54.66,2026-04-30
02d,002,55.8,2026-05-31
02d,002,69.84,2026-06-30
02d,002,55.09,2026-07-31
02d,002,72.11,2026-08-31
02d,003,49.99,2025-10-31
02d,003,85.54,2025-11-30
02d,003,16.05,2025-12-31
02d,003,51.78,2026-01-31
02d,003,41.39,2026-02-28
02d,003,41.17,2026-03-31
02d,003,76.43,2026-04-30
02d,003,42.7,2026-05-31
02d,003,46.73,2026-06-30
02d,003,10.24,2026-07-31
02d,003,13.87,2026-08-31
02d,004,24.99,2025-10-31
02d,004,37.32,2025-11-30
02d,004,61.45,2025-12-31
02d,004,56.03,2026-01-31
02d,004,61.05,2026-02-28
02d,004,40.04,2026-03-31
02d,004,92.44,2026-04-30
02d,004,23.23,2026-05-31
02d,004,24.76,2026-06-30
02d,004,67.24,2026-07-31
02d,004,42.99,2026-08-31
02d,005,97.73,2025-10-31
02d,005,44.26,2025-11-30
02d,005,49.28,2025-12-31
02d,005,102.34,2026-01-31
02d,005,22.64,2026-02-28
02d,005,61.15,2026-03-31
02d,005,24.11,2026-04-30
02d,005,89.87,2026-05-31
02d,005,11.89,2026-06-30
02d,005,71.08,2026-07-31
02d,005,21.12,2026-08-31
02d,006,95.31,2025-10-31
02d,006,85.05,2025-11-30
02d,006,83.85,2025-12-31
02d,006,19.53,2026-01-31
02d,006,36.15,2026-02-28
02d,006,70.43,2026-03-31
02d,006,105.01,2026-04-30
02d,006,12.71,2026-05-31
02d,006,53.25,2026-06-30
02d,006,54.53,2026-07-31
02d,006,18.93,2026-08-31
02d,007,19.62,2025-10-31
02d,007,113.84,2025-11-30
02d,007,103.22,2025-12-31
02d,007,53.02,2026-01-31
02d,007,15.23,2026-02-28
02d,007,69.04,2026-03-31
02d,007,49.63,2026-04-30
02d,007,76.75,2026-05-31
02d,007,56.37,2026-06-30
02d,007,64.05,2026-07-31
02d,007,79.01,2026-08-31
02d,008,48.35,2025-10-31
02d,008,51.14,2025-11-30
02d,008,30.01,2025-12-31
02d,008,79.28,2026-01-31
02d,008,80.77,2026-02-28
02d,008,36.12,2026-03-31
02d,008,92.15,2026-04-30
02d,008,19.48,2026-05-31
02d,008,22.91,2026-06-30
02d,008,102.0,2026-07-31
02d,008,83.0,2026-08-31
02d,009,15.2,2025-10-31
02d,009,71.34,2025-11-30
02d,009,68.08,2025-12-31
02d,009,30.75,2026-01-31
02d,009,40.75,2026-02-28
02d,009,93.14,2026-03-31
02d,009,81.73,2026-04-30
02d,009,92.86,2026-05-31
02d,009,93.97,2026-06-30
02d,009,101.32,2026-07-31
02d,009,50.76,2026-08-31
02d,010,43.12,2025-10-31
02d,010,45.16,2025-11-30
02d,010,84.66,2025-12-31
02d,010,29.78,2026-01-31
02d,010,21.9,2026-02-28
02d,010,83.01,2026-03-31
02d,010,82.56,2026-04-30
02d,010,106.39,2026-05-31
02d,010,87.24,2026-06-30
02d,010,64.16,2026-07-31
02d,010,30.31,2026-08-31
02d,001,52.84,2025-10-31
02d,001,90.58,2025-11-30
02d,001,52.95,2025-12-31
02d,001,54.95,2026-01-31
02d,001,61.07,2026-02-28
02d,001,47.22,2026-03-31
02d,001,39.46,2026-04-30
02d,001,97.11,2026-05-31
02d,001,56.55,2026-06-30
02d,001,69.11,2026-07-31
02d,001,15.29,2026-08-31
02d,002,77.37,2025-10-31
02d,002,66.74,2025-11-30
02d,002,35.29,2025-12-31
02d,002,16.63,2026-01-31
02d,002,47.15,2026-02-28
02d,002,27.22,2026-03-31
02d,002,58.32,2026-04-30
02d,002,60.14,2026-05-31
02d,002,18.91,2026-06-30
02d,002,65.73,2026-07-31
02d,002,57.55,2026-08-31
02d,003,58.27,2025-10-31
02d,003,24.24,2025-11-30
02d,003,77.45,2025-12-31
02d,003,20.65,2026-01-31
02d,003,14.56,2026-02-28
02d,003,38.15,2026-03-31
02d,003,50.53,2026-04-30
02d,003,38.55,2026-05-31
02d,003,74.49,2026-06-30
02d,003,10.97,2026-07-31
02d,003,53.23,2026-08-31
02d,004,84.48,2025-10-31
02d,004,48.37,2025-11-30
02d,004,11.29,2025-12-31
02d,004,87.2,2026-01-31
02d,004,14.48,2026-02-28
02d,004,76.44,2026-03-31
02d,004,83.11,2026-04-30
02d,004,35.69,2026-05-31
02d,004,84.52,2026-06-30
02d,004,14.77,2026-07-31
02d,004,70.66,2026-08-31
02d,005,52.92,2025-10-31
02d,005,34.43,2025-11-30
02d,005,60.41,2025-12-31
02d,005,82.0,2026-01-31
02d,005,18.8,2026-02-28
02d,005,76.92,2026-03-31
02d,005,81.68,2026-04-30
02d,005,59.4,2026-05-31
02d,005,103.79,2026-06-30
02d,005,102.07,2026-07-31
02d,005,28.21,2026-08-31
02d,006,23.91,2025-10-31
02d,006,46.76,2025-11-30
02d,006,79.54,2025-12-31
02d,006,106.14,2026-01-31
02d,006,60.15,2026-02-28
02d,006,48.32,2026-03-31
02d,006,64.84,2026-04-30
02d,006,51.88,2026-05-31
02d,006,71.19,2026-06-30
02d,006,30.76,2026-07-31
02d,006,58.67,2026-08-31
02d,007,48.97,2025-10-31
02d,007,31.8,2025-11-30
02d,007,33.71,2025-12-31
02d,007,108.79,2026-01-31
02d,007,90.56,2026-02-28
02d,007,71.6,2026-03-31
02d,007,58.03,2026-04-30
02d,007,106.63,2026-05-31
02d,007,11.44,2026-06-30
02d,007,87.91,2026-07-31
02d,007,18.35,2026-08-31
02d,008,51.28,2025-10-31
02d,008,74.6,2025-11-30
02d,008,77.22,2025-12-31
02d,008,31.43,2026-01-31
02d,008,25.63,2026-02-28
02d,008,82.26,2026-03-31
02d,008,63.14,2026-04-30
02d,008,39.21,2026-05-31
02d,008,65.66,2026-06-30
02d,008,46.33,2026-07-31
02d,008,88.42,2026-08-31
02d,009,44.21,2025-10-31
02d,009,14.13,2025-11-30
02d,009,81.98,2025-12-31
02d,009,60.88,2026-01-31
02d,009,45.33,2026-02-28
02d,009,30.8,2026-03-31
02d,009,66.4,2026-04-30
02d,009,53.23,2026-05-31
02d,009,85.36,2026-06-30
02d,009,97.19,2026-07-31
02d,009,60.08,2026-08-31
02d,010,64.39,2025-10-31
02d,010,41.85,2025-11-30
02d,010,43.13,2025-12-31
02d,010,97.9,2026-01-31
02d,010,74.18,2026-02-28
02d,010,51.11,2026-03-31
02d,010,90.5,2026-04-30
02d,010,75.96,2026-05-31
02d,010,88.84,2026-06-30
02d,010,93.42,2026-07-31
02d,010,37.74,2026-08-31
02d,001,9.79,2025-10-31
02d,001,42.55,2025-11-30
02d,001,81.1,2025-12-31
02d,001,45.46,2026-01-31
02d,001,64.84,2026-02-28
02d,001,101.35,2026-03-31
02d,001,41.02,2026-04-30
02d,001,44.55,2026-05-31
02d,001,18.43,2026-06-30
02d,001,26.46,2026-07-31
02d,001,32.34,2026-08-31
02d,002,51.8,2025-10-31
02d,002,79.93,2025-11-30
02d,002,18.84,2025-12-31
02d,002,23.41,2026-01-31
02d,002,58.51,2026-02-28
02d,002,48.08,2026-03-31
02d,002,38.76,2026-04-30
02d,002,40.06,2026-05-31
02d,002,30.95,2026-06-30
02d,002,52.16,2026-07-31
02d,002,18.8,2026-08-31
02d,003,37.26,2025-10-31
02d,003,88.87,2025-11-30
02d,003,99.42,2025-12-31
02d,003,32.57,2026-01-31
02d,003,73.85,2026-02-28
02d,003,84.19,2026-03-31
02d,003,24.53,2026-04-30
02d,003,81.68,2026-05-31
02d,003,37.16,2026-06-30
02d,003,15.67,2026-07-31
02d,003,36.0,2026-08-31
02d,004,45.46,2025-10-31
02d,004,67.96,2025-11-30
02d,004,22.28,2025-12-31
02d,004,43.91,2026-01-31
02d,004,85.98,2026-02-28
02d,004,38.35,2026-03-31
02d,004,20.49,2026-04-30
02d,004,83.62,2026-05-31
02d,004,60.94,2026-06-30
02d,004,23.42,2026-07-31
02d,004,80.72,2026-08-31
02d,005,92.76,2025-10-31
02d,005,32.67,2025-11-30
02d,005,23.1,2025-12-31
02d,005,93.09,2026-01-31
02d,005,61.49,2026-02-28
02d,005,22.98,2026-03-31
02d,005,43.77,2026-04-30
02d,005,108.07,2026-05-31
02d,005,37.06,2026-06-30
02d,005,76.25,2026-07-31
02d,005,16.16,2026-08-31
02d,006,13.82,2025-10-31
02d,006,64.0,2025-11-30
02d,006,19.59,2025-12-31
02d,006,84.42,2026-01-31
02d,006,73.94,2026-02-28
02d,006,25.02,2026-03-31
02d,006,75.15,2026-04-30
02d,006,22.63,2026-05-31
02d,006,76.27,2026-06-30
02d,006,43.78,2026-07-31
02d,006,37.06,2026-08-31
02d,007,64.73,2025-10-31
02d,007,13.42,2025-11-30
02d,007,69.74,2025-12-31
02d,007,53.43,2026-01-31
02d,007,13.82,2026-02-28
02d,007,23.07,2026-03-31
02d,007,50.51,2026-04-30
02d,007,77.13,2026-05-31
02d,007,37.64,2026-06-30
02d,007,70.44,2026-07-31
02d,007,31.92,2026-08-31
02d,008,83.9,2025-10-31
02d,008,79.62,2025-11-30
02d,008,52.48,2025-12-31
02d,008,30.08,2026-01-31
